source_page,accession_id,strain_name,is_reference,is_complete,strand,length,gc_percentage,n_percentage,lineage_clade,sequencing_technology,assembly_method,coverage,submission_date,bioproject_id,database_source,gender,age,collection_date,isolation_source,country,region,taxon_name,taxon_id
"https://www.ncbi.nlm.nih.gov/nuccore/MT496995.1","MT496995.1","SARS-CoV-2/human/IND/GBRC73/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4693,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496996.1","MT496996.1","SARS-CoV-2/human/IND/GBRC74/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12",3693,"2020-05-16","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT496997.1","MT496997.1","SARS-CoV-2/human/IND/GBRC75/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12",4955,"2020-05-16","N/D","GenBank","N/D","N/D","2020-04-29","N/D","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509494.1","MT509494.1","SARS-CoV-2/human/IND/GBRC110/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509505.1","MT509505.1","SARS-CoV-2/human/IND/GBRC95b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-04-11","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509509.1","MT509509.1","SARS-CoV-2/human/IND/GBRC95a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-23","N/D","GenBank","N/D","N/D","2020-04-11","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509649.1","MT509649.1","SARS-CoV-2/human/IND/GBRC112/2020",false,true,"positive",29793,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-24","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509650.1","MT509650.1","SARS-CoV-2/human/IND/GBRC118/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-24","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509651.1","MT509651.1","SARS-CoV-2/human/IND/GBRC117/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-24","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509656.1","MT509656.1","SARS-CoV-2/human/IND/GBRC113/2020",false,true,"positive",29798,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-24","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT509659.1","MT509659.1","SARS-CoV-2/human/IND/GBRC115/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-24","N/D","GenBank","N/D","N/D","2020-05-03","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539164.1","MT539164.1","SARS-CoV-2/human/IND/GBRC124/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539165.1","MT539165.1","SARS-CoV-2/human/IND/GBRC125/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539166.1","MT539166.1","SARS-CoV-2/human/IND/GBRC121/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539167.1","MT539167.1","SARS-CoV-2/human/IND/GBRC126/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539168.1","MT539168.1","SARS-CoV-2/human/IND/GBRC127/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539169.1","MT539169.1","SARS-CoV-2/human/IND/GBRC129/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539171.1","MT539171.1","SARS-CoV-2/human/IND/GBRC122/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539172.1","MT539172.1","SARS-CoV-2/human/IND/GBRC128/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539173.1","MT539173.1","SARS-CoV-2/human/IND/GBRC120/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539175.1","MT539175.1","SARS-CoV-2/human/IND/GBRC130/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT539176.1","MT539176.1","SARS-CoV-2/human/IND/GBRC123/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-05-30","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560656.1","MT560656.1","SARS-CoV-2/human/IND/GBRC131/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560657.1","MT560657.1","SARS-CoV-2/human/IND/GBRC132/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560667.1","MT560667.1","SARS-CoV-2/human/IND/GBRC135b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560668.1","MT560668.1","SARS-CoV-2/human/IND/GBRC140/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560670.1","MT560670.1","SARS-CoV-2/human/IND/GBRC139b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560671.1","MT560671.1","SARS-CoV-2/human/IND/GBRC133/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560672.1","MT560672.1","SARS-CoV-2/human/IND/GBRC134/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560674.1","MT560674.1","SARS-CoV-2/human/IND/GBRC135a/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560679.1","MT560679.1","SARS-CoV-2/human/IND/GBRC136a/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560680.1","MT560680.1","SARS-CoV-2/human/IND/GBRC141a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560682.1","MT560682.1","SARS-CoV-2/human/IND/GBRC141b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","caw18b","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560690.1","MT560690.1","SARS-CoV-2/human/IND/GBRC142/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560692.1","MT560692.1","SARS-CoV-2/human/IND/GBRC137a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560693.1","MT560693.1","SARS-CoV-2/human/IND/GBRC137b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT560704.1","MT560704.1","SARS-CoV-2/human/IND/GBRC136b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","N/D","N/D","2020-05-24","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576031.1","MT576031.1","SARS-CoV-2/human/IND/GBRC160b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576032.1","MT576032.1","SARS-CoV-2/human/IND/GBRC161a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576033.1","MT576033.1","SARS-CoV-2/human/IND/GBRC160a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576035.1","MT576035.1","SARS-CoV-2/human/IND/GBRC151a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576037.1","MT576037.1","SARS-CoV-2/human/IND/GBRC151b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576039.1","MT576039.1","SARS-CoV-2/human/IND/GBRC152/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-02","N/D","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576040.1","MT576040.1","SARS-CoV-2/human/IND/GBRC161b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576041.1","MT576041.1","SARS-CoV-2/human/IND/GBRC163a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576042.1","MT576042.1","SARS-CoV-2/human/IND/GBRC154/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576043.1","MT576043.1","SARS-CoV-2/human/IND/GBRC156/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576044.1","MT576044.1","SARS-CoV-2/human/IND/GBRC155/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576045.1","MT576045.1","SARS-CoV-2/human/IND/GBRC157a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576046.1","MT576046.1","SARS-CoV-2/human/IND/GBRC157b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576047.1","MT576047.1","SARS-CoV-2/human/IND/GBRC162b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576048.1","MT576048.1","SARS-CoV-2/human/IND/GBRC162a/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576049.1","MT576049.1","SARS-CoV-2/human/IND/GBRC163b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576052.1","MT576052.1","SARS-CoV-2/human/IND/GBRC168a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576053.1","MT576053.1","SARS-CoV-2/human/IND/GBRC159b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576054.1","MT576054.1","SARS-CoV-2/human/IND/GBRC168b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576055.1","MT576055.1","SARS-CoV-2/human/IND/GBRC167b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576056.1","MT576056.1","SARS-CoV-2/human/IND/GBRC166a/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576057.1","MT576057.1","SARS-CoV-2/human/IND/GBRC164/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576058.1","MT576058.1","SARS-CoV-2/human/IND/GBRC166b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576059.1","MT576059.1","SARS-CoV-2/human/IND/GBRC167a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576060.1","MT576060.1","SARS-CoV-2/human/IND/GBRC159a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576061.1","MT576061.1","SARS-CoV-2/human/IND/GBRC165/2020",false,true,"positive",29801,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","N/D","GenBank","N/D","N/D","2020-05-27","N/D","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576530.1","MT576530.1","SARS-CoV-2/human/IND/GBRC138/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","male",63,"2020-05-24","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT576531.1","MT576531.1","SARS-CoV-2/human/IND/GBRC139a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-04","N/D","GenBank","female",65,"2020-05-24","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT594112.1","MT594112.1","SARS-CoV-2/human/IND/GBRC158/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-08","PRJNA625669","GenBank","female",50,"2020-05-27","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607244.1","MT607244.1","SARS-CoV-2/human/IND/GBRC169b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",72,"2020-06-05","oro-pharyngeal swab","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607251.1","MT607251.1","SARS-CoV-2/human/IND/GBRC169a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",72,"2020-06-05","oro-pharyngeal swab","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607601.1","MT607601.1","SARS-CoV-2/human/IND/GBRC174a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",42,"2020-06-05","oro-pharyngeal swab","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607603.1","MT607603.1","SARS-CoV-2/human/IND/GBRC178b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",62,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607604.1","MT607604.1","SARS-CoV-2/human/IND/GBRC179b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",70,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607605.1","MT607605.1","SARS-CoV-2/human/IND/GBRC181b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",61,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607606.1","MT607606.1","SARS-CoV-2/human/IND/GBRC180a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",60,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607607.1","MT607607.1","SARS-CoV-2/human/IND/GBRC177b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",57,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607608.1","MT607608.1","SARS-CoV-2/human/IND/GBRC182a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",49,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607609.1","MT607609.1","SARS-CoV-2/human/IND/GBRC177a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",57,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607610.1","MT607610.1","SARS-CoV-2/human/IND/GBRC174b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",42,"2020-06-05","oro-pharyngeal swab","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
